TABLE_IDENTIFIER;FREQ;REF_SECTOR;COUNTERPART_SECTOR;EXPENDITURE_TYPE;ISC11P_LEVEL;ISC11P_CAT;ISC11P_SUB;STAT_UNIT;INTENSITY
FIN2;A;_T;INST_PRIV_GOV;ADJ;L4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_GOV;ADJ;L3_4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_GOV;ADJ;L3_4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_GOV;ADJ;L3_4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_GOV;ADJ;L5;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_GOV;ADJ;L6T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_GOV;ADJ;L5T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_GOV;ADJ;L5T8;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_GOV;ADJ;L5T8;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_GOV;ADJ;_X;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_GOV;ADJ;_T;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L0;C1;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L0;C2;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L0;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L1;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L2;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L2;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L2;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L3;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L3;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L3;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L3_4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L3_4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L3_4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L5;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L6T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L5T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L5T8;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;L5T8;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;_X;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPT;_T;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L0;C1;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L0;C2;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L0;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L1;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L2;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L2;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L2;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L3;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L3;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L3;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L3_4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L3_4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L3_4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L5;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L6T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L5T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L5T8;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;L5T8;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;_X;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMPO;_T;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L0;C1;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L0;C2;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L0;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L1;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L2;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L2;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L2;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L3;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L3;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L3;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L3_4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L3_4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L3_4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L5;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L6T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L5T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L5T8;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;L5T8;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;_X;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_COMP;_T;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L0;C1;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L0;C2;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L0;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L1;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L2;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L2;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L2;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L3;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L3;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L3;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L3_4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L3_4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L3_4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L5;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L6T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L5T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L5T8;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;L5T8;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;_X;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR_O;_T;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L0;C1;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L0;C2;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L0;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L1;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L2;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L2;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L2;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L3;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L3;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L3;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L3_4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L3_4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L3_4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L5;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L6T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L5T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L5T8;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;L5T8;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;_X;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CUR;_T;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L0;C1;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L0;C2;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L0;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L1;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L2;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L2;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L2;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L3;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L3;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L3;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L3_4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L3_4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L3_4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L5;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L6T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L5T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L5T8;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;L5T8;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;_X;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;CAP;_T;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L0;C1;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L0;C2;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L0;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L1;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L2;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L2;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L2;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L3;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L3;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L3;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L3_4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L3_4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L3_4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L5;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L6T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L5T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L5T8;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;L5T8;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;_X;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;_T;_T;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L0;C1;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L0;C2;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L0;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L1;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L2;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L2;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L2;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L3;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L3;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L3;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L3_4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L3_4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L3_4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L5;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L6T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L5T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L5T8;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;L5T8;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;_X;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ASERV;_T;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L0;C1;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L0;C2;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L0;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L1;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L2;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L2;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L2;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L3;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L3;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L3;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L3_4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L3_4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L3_4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L5;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L6T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L5T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L5T8;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;L5T8;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;_X;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;RD;_T;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L0;C1;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L0;C2;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L0;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L1;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L2;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L2;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L2;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L3;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L3;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L3;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L3_4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L3_4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L3_4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L5;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L6T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L5T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L5T8;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;L5T8;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;_X;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV_IND;ADJ;_T;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L0;C1;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L0;C2;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L0;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L1;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L2;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L2;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L2;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L3;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L3;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L3;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L3_4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L3_4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L3_4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L5;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L6T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L5T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L5T8;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;L5T8;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;_X;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPT;_T;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L0;C1;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L0;C2;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L0;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L1;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L2;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L2;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L2;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L3;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L3;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L3;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L3_4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L3_4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L3_4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L5;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L6T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L5T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L5T8;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;L5T8;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;_X;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMPO;_T;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L0;C1;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L0;C2;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L0;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L1;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L2;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L2;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L2;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L3;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L3;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L3;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L3_4;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L3_4;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L3_4;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L5;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L6T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L5T8;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L5T8;C4;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;L5T8;C5;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;_X;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_COMP;_T;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_O;L0;C1;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_O;L0;C2;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_O;L0;_T;_T;EXP;_Z
FIN2;A;_T;INST_PRIV;CUR_O;L1;_T;_T;EXP;_Z
